Zipcode,Total Students Enrolled,Median Household Income,Median Income BLACK/AA,Median Income INDIGENOUS PEOPLE,Median Income ASIAN,Median Income HAW/PAC ISLANDER,Median Income OTHER RACE,Median Income MIXED RACE,Median Income WHITE/NOT LATINO,Median Income HISPANIC/LATINO,o25_10th_grade_attained_ratio,o25_11th_grade_attained_ratio,o25_12th_grade_started_ratio,o25_high_school_completed_ratio,o25_ged_attained_ratio,o25_less_one_yr_college_ratio,o25_more_one_yr_college_ratio,o25_assoc_degree_completed_ratio,o25_bach_degree_completed_ratio,o25_masters_degree_completed_ratio,o25_professional_degree_completed_ratio,o25_doctoral_degree_completed_ratio,married ratio,female hoh ratio,male hoh ratio,non family ratio,Population Total,Population white ratio,Population black/aa ratio,Population indigenous ratio,Population asian ratio,Population haw/pac islander ratio,Population other ratio,Population mixed ratio,Population hispanic/latino ratio,School Name,School Rating,Grades,District,Theft Count Ratio,Substance Abuse Count Ratio,Violent Count Ratio,Miscellaneous Count Ratio,Students Per Teacher Count
92102,637.0,41840.0,36111.0,23750.0,50662.0,107576.0,37222.0,50225.0,55565.0,37177.0,0.0140081655638462,0.0241447275798958,0.0332605941151626,0.2305715894692383,0.0252710122483457,0.0419541038997606,0.1662677741799239,0.0476559200337885,0.1376179079262283,0.0464592425735604,0.0084471350133746,0.0140081655638462,0.5003404255319149,0.3620425531914893,0.1266382978723404,0.0109787234042553,45461.0,0.1937044939618574,0.1020655066980488,0.0039814346362816,0.0540683222982336,0.0066430566859505,0.0028815908141043,0.0181034293130375,0.6185521655924858,Sherman Elementary,5.0,K-5,San Diego Unified,0.008996722465409912,0.004267394030047733,0.0042893909064912784,0.004135412771386463,19
92102,257.0,41840.0,36111.0,23750.0,50662.0,107576.0,37222.0,50225.0,55565.0,37177.0,0.0140081655638462,0.0241447275798958,0.0332605941151626,0.2305715894692383,0.0252710122483457,0.0419541038997606,0.1662677741799239,0.0476559200337885,0.1376179079262283,0.0464592425735604,0.0084471350133746,0.0140081655638462,0.5003404255319149,0.3620425531914893,0.1266382978723404,0.0109787234042553,45461.0,0.1937044939618574,0.1020655066980488,0.0039814346362816,0.0540683222982336,0.0066430566859505,0.0028815908141043,0.0181034293130375,0.6185521655924858,Webster Elementary,5.0,K-6,San Diego Unified,0.008996722465409912,0.004267394030047733,0.0042893909064912784,0.004135412771386463,19
92102,399.0,41840.0,36111.0,23750.0,50662.0,107576.0,37222.0,50225.0,55565.0,37177.0,0.0140081655638462,0.0241447275798958,0.0332605941151626,0.2305715894692383,0.0252710122483457,0.0419541038997606,0.1662677741799239,0.0476559200337885,0.1376179079262283,0.0464592425735604,0.0084471350133746,0.0140081655638462,0.5003404255319149,0.3620425531914893,0.1266382978723404,0.0109787234042553,45461.0,0.1937044939618574,0.1020655066980488,0.0039814346362816,0.0540683222982336,0.0066430566859505,0.0028815908141043,0.0181034293130375,0.6185521655924858,Golden Hill K-8,4.0,K-8,San Diego Unified,0.008996722465409912,0.004267394030047733,0.0042893909064912784,0.004135412771386463,18
92102,186.0,41840.0,36111.0,23750.0,50662.0,107576.0,37222.0,50225.0,55565.0,37177.0,0.0140081655638462,0.0241447275798958,0.0332605941151626,0.2305715894692383,0.0252710122483457,0.0419541038997606,0.1662677741799239,0.0476559200337885,0.1376179079262283,0.0464592425735604,0.0084471350133746,0.0140081655638462,0.5003404255319149,0.3620425531914893,0.1266382978723404,0.0109787234042553,45461.0,0.1937044939618574,0.1020655066980488,0.0039814346362816,0.0540683222982336,0.0066430566859505,0.0028815908141043,0.0181034293130375,0.6185521655924858,King-Chavez Athletics Academy,4.0,3-5,San Diego Unified,0.008996722465409912,0.004267394030047733,0.0042893909064912784,0.004135412771386463,22
92102,161.0,41840.0,36111.0,23750.0,50662.0,107576.0,37222.0,50225.0,55565.0,37177.0,0.0140081655638462,0.0241447275798958,0.0332605941151626,0.2305715894692383,0.0252710122483457,0.0419541038997606,0.1662677741799239,0.0476559200337885,0.1376179079262283,0.0464592425735604,0.0084471350133746,0.0140081655638462,0.5003404255319149,0.3620425531914893,0.1266382978723404,0.0109787234042553,45461.0,0.1937044939618574,0.1020655066980488,0.0039814346362816,0.0540683222982336,0.0066430566859505,0.0028815908141043,0.0181034293130375,0.6185521655924858,Mcgill School Of Success,4.0,K-5,San Diego Unified,0.008996722465409912,0.004267394030047733,0.0042893909064912784,0.004135412771386463,17
92102,364.0,41840.0,36111.0,23750.0,50662.0,107576.0,37222.0,50225.0,55565.0,37177.0,0.0140081655638462,0.0241447275798958,0.0332605941151626,0.2305715894692383,0.0252710122483457,0.0419541038997606,0.1662677741799239,0.0476559200337885,0.1376179079262283,0.0464592425735604,0.0084471350133746,0.0140081655638462,0.5003404255319149,0.3620425531914893,0.1266382978723404,0.0109787234042553,45461.0,0.1937044939618574,0.1020655066980488,0.0039814346362816,0.0540683222982336,0.0066430566859505,0.0028815908141043,0.0181034293130375,0.6185521655924858,King-Chavez Preparatory Academy,3.0,6-8,San Diego Unified,0.008996722465409912,0.004267394030047733,0.0042893909064912784,0.004135412771386463,24
92102,128.0,41840.0,36111.0,23750.0,50662.0,107576.0,37222.0,50225.0,55565.0,37177.0,0.0140081655638462,0.0241447275798958,0.0332605941151626,0.2305715894692383,0.0252710122483457,0.0419541038997606,0.1662677741799239,0.0476559200337885,0.1376179079262283,0.0464592425735604,0.0084471350133746,0.0140081655638462,0.5003404255319149,0.3620425531914893,0.1266382978723404,0.0109787234042553,45461.0,0.1937044939618574,0.1020655066980488,0.0039814346362816,0.0540683222982336,0.0066430566859505,0.0028815908141043,0.0181034293130375,0.6185521655924858,Holly Drive Leadership Academy,3.0,K-8,San Diego Unified,0.008996722465409912,0.004267394030047733,0.0042893909064912784,0.004135412771386463,26
92102,99.0,41840.0,36111.0,23750.0,50662.0,107576.0,37222.0,50225.0,55565.0,37177.0,0.0140081655638462,0.0241447275798958,0.0332605941151626,0.2305715894692383,0.0252710122483457,0.0419541038997606,0.1662677741799239,0.0476559200337885,0.1376179079262283,0.0464592425735604,0.0084471350133746,0.0140081655638462,0.5003404255319149,0.3620425531914893,0.1266382978723404,0.0109787234042553,45461.0,0.1937044939618574,0.1020655066980488,0.0039814346362816,0.0540683222982336,0.0066430566859505,0.0028815908141043,0.0181034293130375,0.6185521655924858,Health Sciences Middle,3.0,6-8,San Diego Unified,0.008996722465409912,0.004267394030047733,0.0042893909064912784,0.004135412771386463,29
92102,355.0,41840.0,36111.0,23750.0,50662.0,107576.0,37222.0,50225.0,55565.0,37177.0,0.0140081655638462,0.0241447275798958,0.0332605941151626,0.2305715894692383,0.0252710122483457,0.0419541038997606,0.1662677741799239,0.0476559200337885,0.1376179079262283,0.0464592425735604,0.0084471350133746,0.0140081655638462,0.5003404255319149,0.3620425531914893,0.1266382978723404,0.0109787234042553,45461.0,0.1937044939618574,0.1020655066980488,0.0039814346362816,0.0540683222982336,0.0066430566859505,0.0028815908141043,0.0181034293130375,0.6185521655924858,Kimbrough Elementary,3.0,K-5,San Diego Unified,0.008996722465409912,0.004267394030047733,0.0042893909064912784,0.004135412771386463,16
92102,190.0,41840.0,36111.0,23750.0,50662.0,107576.0,37222.0,50225.0,55565.0,37177.0,0.0140081655638462,0.0241447275798958,0.0332605941151626,0.2305715894692383,0.0252710122483457,0.0419541038997606,0.1662677741799239,0.0476559200337885,0.1376179079262283,0.0464592425735604,0.0084471350133746,0.0140081655638462,0.5003404255319149,0.3620425531914893,0.1266382978723404,0.0109787234042553,45461.0,0.1937044939618574,0.1020655066980488,0.0039814346362816,0.0540683222982336,0.0066430566859505,0.0028815908141043,0.0181034293130375,0.6185521655924858,King-Chavez Arts Academy,2.0,3-5,San Diego Unified,0.008996722465409912,0.004267394030047733,0.0042893909064912784,0.004135412771386463,23
92102,448.0,41840.0,36111.0,23750.0,50662.0,107576.0,37222.0,50225.0,55565.0,37177.0,0.0140081655638462,0.0241447275798958,0.0332605941151626,0.2305715894692383,0.0252710122483457,0.0419541038997606,0.1662677741799239,0.0476559200337885,0.1376179079262283,0.0464592425735604,0.0084471350133746,0.0140081655638462,0.5003404255319149,0.3620425531914893,0.1266382978723404,0.0109787234042553,45461.0,0.1937044939618574,0.1020655066980488,0.0039814346362816,0.0540683222982336,0.0066430566859505,0.0028815908141043,0.0181034293130375,0.6185521655924858,Millennial Tech Middle,2.0,6-8,San Diego Unified,0.008996722465409912,0.004267394030047733,0.0042893909064912784,0.004135412771386463,20
92103,544.0,69546.0,57905.0,0.0,76607.0,0.0,41250.0,54446.0,72518.0,63373.0,0.0076242006886374,0.0041107441500948,0.009486332654065,0.0941255006675567,0.0086431030848148,0.0350291616892699,0.1597217342421474,0.0508397161127116,0.3522240179888974,0.1596514651113765,0.0525261752512121,0.0424425549855948,0.8212036389083275,0.0867739678096571,0.0920223932820153,0.0,33241.0,0.7181191901567342,0.0362203303149724,0.0026172497818958,0.0590535784122017,0.0010228332480972,0.0027977497668541,0.0262627478114376,0.1539063205078066,Birney Elementary,8.0,K-5,San Diego Unified,0.015522998706416774,0.004692999608916699,0.005565416202881983,0.006227249481062543,22
92103,236.0,69546.0,57905.0,0.0,76607.0,0.0,41250.0,54446.0,72518.0,63373.0,0.0076242006886374,0.0041107441500948,0.009486332654065,0.0941255006675567,0.0086431030848148,0.0350291616892699,0.1597217342421474,0.0508397161127116,0.3522240179888974,0.1596514651113765,0.0525261752512121,0.0424425549855948,0.8212036389083275,0.0867739678096571,0.0920223932820153,0.0,33241.0,0.7181191901567342,0.0362203303149724,0.0026172497818958,0.0590535784122017,0.0010228332480972,0.0027977497668541,0.0262627478114376,0.1539063205078066,Florence Elementary,8.0,K-5,San Diego Unified,0.015522998706416774,0.004692999608916699,0.005565416202881983,0.006227249481062543,17
92103,721.0,69546.0,57905.0,0.0,76607.0,0.0,41250.0,54446.0,72518.0,63373.0,0.0076242006886374,0.0041107441500948,0.009486332654065,0.0941255006675567,0.0086431030848148,0.0350291616892699,0.1597217342421474,0.0508397161127116,0.3522240179888974,0.1596514651113765,0.0525261752512121,0.0424425549855948,0.8212036389083275,0.0867739678096571,0.0920223932820153,0.0,33241.0,0.7181191901567342,0.0362203303149724,0.0026172497818958,0.0590535784122017,0.0010228332480972,0.0027977497668541,0.0262627478114376,0.1539063205078066,Grant K-8,8.0,K-8,San Diego Unified,0.015522998706416774,0.004692999608916699,0.005565416202881983,0.006227249481062543,21
92103,239.0,69546.0,57905.0,0.0,76607.0,0.0,41250.0,54446.0,72518.0,63373.0,0.0076242006886374,0.0041107441500948,0.009486332654065,0.0941255006675567,0.0086431030848148,0.0350291616892699,0.1597217342421474,0.0508397161127116,0.3522240179888974,0.1596514651113765,0.0525261752512121,0.0424425549855948,0.8212036389083275,0.0867739678096571,0.0920223932820153,0.0,33241.0,0.7181191901567342,0.0362203303149724,0.0026172497818958,0.0590535784122017,0.0010228332480972,0.0027977497668541,0.0262627478114376,0.1539063205078066,Museum,7.0,K-8,San Diego Unified,0.015522998706416774,0.004692999608916699,0.005565416202881983,0.006227249481062543,16
92103,989.0,69546.0,57905.0,0.0,76607.0,0.0,41250.0,54446.0,72518.0,63373.0,0.0076242006886374,0.0041107441500948,0.009486332654065,0.0941255006675567,0.0086431030848148,0.0350291616892699,0.1597217342421474,0.0508397161127116,0.3522240179888974,0.1596514651113765,0.0525261752512121,0.0424425549855948,0.8212036389083275,0.0867739678096571,0.0920223932820153,0.0,33241.0,0.7181191901567342,0.0362203303149724,0.0026172497818958,0.0590535784122017,0.0010228332480972,0.0027977497668541,0.0262627478114376,0.1539063205078066,Roosevelt International Middle,5.0,6-8,San Diego Unified,0.015522998706416774,0.004692999608916699,0.005565416202881983,0.006227249481062543,21
92104,555.0,48716.0,27105.0,37361.0,43194.0,0.0,40374.0,43207.0,58939.0,41199.0,0.0128931833534024,0.0179447267173778,0.0157126494170166,0.1498135040676672,0.0200593262650885,0.0427619019648154,0.1669358865164909,0.0777115333783664,0.2565420423507298,0.1085494434491468,0.0367705365796352,0.0190020264912332,0.5333534106309291,0.3180243939165788,0.148622195452492,0.0,44756.0,0.4869514701939404,0.070984895879882,0.0012735722584681,0.0582044865492894,0.0050719456609169,0.0006032710698006,0.0314371257485029,0.3454732326391992,McKinley Elementary,9.0,K-5,San Diego Unified,0.010970596121190454,0.002144963803735812,0.0033738493162927875,0.0039547770131379036,22
92104,404.0,48716.0,27105.0,37361.0,43194.0,0.0,40374.0,43207.0,58939.0,41199.0,0.0128931833534024,0.0179447267173778,0.0157126494170166,0.1498135040676672,0.0200593262650885,0.0427619019648154,0.1669358865164909,0.0777115333783664,0.2565420423507298,0.1085494434491468,0.0367705365796352,0.0190020264912332,0.5333534106309291,0.3180243939165788,0.148622195452492,0.0,44756.0,0.4869514701939404,0.070984895879882,0.0012735722584681,0.0582044865492894,0.0050719456609169,0.0006032710698006,0.0314371257485029,0.3454732326391992,Edison Elementary,7.0,K-5,San Diego Unified,0.010970596121190454,0.002144963803735812,0.0033738493162927875,0.0039547770131379036,18
92104,422.0,48716.0,27105.0,37361.0,43194.0,0.0,40374.0,43207.0,58939.0,41199.0,0.0128931833534024,0.0179447267173778,0.0157126494170166,0.1498135040676672,0.0200593262650885,0.0427619019648154,0.1669358865164909,0.0777115333783664,0.2565420423507298,0.1085494434491468,0.0367705365796352,0.0190020264912332,0.5333534106309291,0.3180243939165788,0.148622195452492,0.0,44756.0,0.4869514701939404,0.070984895879882,0.0012735722584681,0.0582044865492894,0.0050719456609169,0.0006032710698006,0.0314371257485029,0.3454732326391992,Jefferson Elementary,6.0,K-5,San Diego Unified,0.010970596121190454,0.002144963803735812,0.0033738493162927875,0.0039547770131379036,18
92105,530.0,36018.0,32221.0,41806.0,37195.0,0.0,32620.0,46518.0,49875.0,33868.0,0.0254718354276842,0.0318761826209305,0.0387899665227305,0.236912328368347,0.0242103731017417,0.0460918926786667,0.1492164378244626,0.0718790936878366,0.0958226189898597,0.0268303333171607,0.0061860171752947,0.0046091892678666,0.5912320556817633,0.3154333220551984,0.0887428101889893,0.004591812074049,71832.0,0.11632698518766,0.1346335894865798,0.0014060585811337,0.177219066711215,0.0011972379997772,0.0008770464416972,0.0190444370197126,0.5492955785722241,Oak Park Elementary,7.0,K-5,San Diego Unified,0.008213609533355608,0.0028817240227196794,0.0038144559527787058,0.0037170063481456734,20
92105,186.0,36018.0,32221.0,41806.0,37195.0,0.0,32620.0,46518.0,49875.0,33868.0,0.0254718354276842,0.0318761826209305,0.0387899665227305,0.236912328368347,0.0242103731017417,0.0460918926786667,0.1492164378244626,0.0718790936878366,0.0958226189898597,0.0268303333171607,0.0061860171752947,0.0046091892678666,0.5912320556817633,0.3154333220551984,0.0887428101889893,0.004591812074049,71832.0,0.11632698518766,0.1346335894865798,0.0014060585811337,0.177219066711215,0.0011972379997772,0.0008770464416972,0.0190444370197126,0.5492955785722241,Rowan Elementary,7.0,K-5,San Diego Unified,0.008213609533355608,0.0028817240227196794,0.0038144559527787058,0.0037170063481456734,17
92105,575.0,36018.0,32221.0,41806.0,37195.0,0.0,32620.0,46518.0,49875.0,33868.0,0.0254718354276842,0.0318761826209305,0.0387899665227305,0.236912328368347,0.0242103731017417,0.0460918926786667,0.1492164378244626,0.0718790936878366,0.0958226189898597,0.0268303333171607,0.0061860171752947,0.0046091892678666,0.5912320556817633,0.3154333220551984,0.0887428101889893,0.004591812074049,71832.0,0.11632698518766,0.1346335894865798,0.0014060585811337,0.177219066711215,0.0011972379997772,0.0008770464416972,0.0190444370197126,0.5492955785722241,Health Sciences High School,6.0,9-12,San Diego Unified,0.008213609533355608,0.0028817240227196794,0.0038144559527787058,0.0037170063481456734,18
92105,499.0,36018.0,32221.0,41806.0,37195.0,0.0,32620.0,46518.0,49875.0,33868.0,0.0254718354276842,0.0318761826209305,0.0387899665227305,0.236912328368347,0.0242103731017417,0.0460918926786667,0.1492164378244626,0.0718790936878366,0.0958226189898597,0.0268303333171607,0.0061860171752947,0.0046091892678666,0.5912320556817633,0.3154333220551984,0.0887428101889893,0.004591812074049,71832.0,0.11632698518766,0.1346335894865798,0.0014060585811337,0.177219066711215,0.0011972379997772,0.0008770464416972,0.0190444370197126,0.5492955785722241,Hamilton Elementary,6.0,K-5,San Diego Unified,0.008213609533355608,0.0028817240227196794,0.0038144559527787058,0.0037170063481456734,17
92105,461.0,36018.0,32221.0,41806.0,37195.0,0.0,32620.0,46518.0,49875.0,33868.0,0.0254718354276842,0.0318761826209305,0.0387899665227305,0.236912328368347,0.0242103731017417,0.0460918926786667,0.1492164378244626,0.0718790936878366,0.0958226189898597,0.0268303333171607,0.0061860171752947,0.0046091892678666,0.5912320556817633,0.3154333220551984,0.0887428101889893,0.004591812074049,71832.0,0.11632698518766,0.1346335894865798,0.0014060585811337,0.177219066711215,0.0011972379997772,0.0008770464416972,0.0190444370197126,0.5492955785722241,Marshall Elementary,6.0,K-5,San Diego Unified,0.008213609533355608,0.0028817240227196794,0.0038144559527787058,0.0037170063481456734,18
92105,497.0,36018.0,32221.0,41806.0,37195.0,0.0,32620.0,46518.0,49875.0,33868.0,0.0254718354276842,0.0318761826209305,0.0387899665227305,0.236912328368347,0.0242103731017417,0.0460918926786667,0.1492164378244626,0.0718790936878366,0.0958226189898597,0.0268303333171607,0.0061860171752947,0.0046091892678666,0.5912320556817633,0.3154333220551984,0.0887428101889893,0.004591812074049,71832.0,0.11632698518766,0.1346335894865798,0.0014060585811337,0.177219066711215,0.0011972379997772,0.0008770464416972,0.0190444370197126,0.5492955785722241,Euclid Elementary,5.0,K-5,San Diego Unified,0.008213609533355608,0.0028817240227196794,0.0038144559527787058,0.0037170063481456734,18
92105,378.0,36018.0,32221.0,41806.0,37195.0,0.0,32620.0,46518.0,49875.0,33868.0,0.0254718354276842,0.0318761826209305,0.0387899665227305,0.236912328368347,0.0242103731017417,0.0460918926786667,0.1492164378244626,0.0718790936878366,0.0958226189898597,0.0268303333171607,0.0061860171752947,0.0046091892678666,0.5912320556817633,0.3154333220551984,0.0887428101889893,0.004591812074049,71832.0,0.11632698518766,0.1346335894865798,0.0014060585811337,0.177219066711215,0.0011972379997772,0.0008770464416972,0.0190444370197126,0.5492955785722241,Cherokee Point Elementary,4.0,K-5,San Diego Unified,0.008213609533355608,0.0028817240227196794,0.0038144559527787058,0.0037170063481456734,17
92105,568.0,36018.0,32221.0,41806.0,37195.0,0.0,32620.0,46518.0,49875.0,33868.0,0.0254718354276842,0.0318761826209305,0.0387899665227305,0.236912328368347,0.0242103731017417,0.0460918926786667,0.1492164378244626,0.0718790936878366,0.0958226189898597,0.0268303333171607,0.0061860171752947,0.0046091892678666,0.5912320556817633,0.3154333220551984,0.0887428101889893,0.004591812074049,71832.0,0.11632698518766,0.1346335894865798,0.0014060585811337,0.177219066711215,0.0011972379997772,0.0008770464416972,0.0190444370197126,0.5492955785722241,Joyner Elementary,4.0,K-5,San Diego Unified,0.008213609533355608,0.0028817240227196794,0.0038144559527787058,0.0037170063481456734,20
92105,119.0,36018.0,32221.0,41806.0,37195.0,0.0,32620.0,46518.0,49875.0,33868.0,0.0254718354276842,0.0318761826209305,0.0387899665227305,0.236912328368347,0.0242103731017417,0.0460918926786667,0.1492164378244626,0.0718790936878366,0.0958226189898597,0.0268303333171607,0.0061860171752947,0.0046091892678666,0.5912320556817633,0.3154333220551984,0.0887428101889893,0.004591812074049,71832.0,0.11632698518766,0.1346335894865798,0.0014060585811337,0.177219066711215,0.0011972379997772,0.0008770464416972,0.0190444370197126,0.5492955785722241,City Heights Preparatory Charter,4.0,6-12,San Diego Unified,0.008213609533355608,0.0028817240227196794,0.0038144559527787058,0.0037170063481456734,15
92105,191.0,36018.0,32221.0,41806.0,37195.0,0.0,32620.0,46518.0,49875.0,33868.0,0.0254718354276842,0.0318761826209305,0.0387899665227305,0.236912328368347,0.0242103731017417,0.0460918926786667,0.1492164378244626,0.0718790936878366,0.0958226189898597,0.0268303333171607,0.0061860171752947,0.0046091892678666,0.5912320556817633,0.3154333220551984,0.0887428101889893,0.004591812074049,71832.0,0.11632698518766,0.1346335894865798,0.0014060585811337,0.177219066711215,0.0011972379997772,0.0008770464416972,0.0190444370197126,0.5492955785722241,Carver Elementary,4.0,K-5,San Diego Unified,0.008213609533355608,0.0028817240227196794,0.0038144559527787058,0.0037170063481456734,18
92105,920.0,36018.0,32221.0,41806.0,37195.0,0.0,32620.0,46518.0,49875.0,33868.0,0.0254718354276842,0.0318761826209305,0.0387899665227305,0.236912328368347,0.0242103731017417,0.0460918926786667,0.1492164378244626,0.0718790936878366,0.0958226189898597,0.0268303333171607,0.0061860171752947,0.0046091892678666,0.5912320556817633,0.3154333220551984,0.0887428101889893,0.004591812074049,71832.0,0.11632698518766,0.1346335894865798,0.0014060585811337,0.177219066711215,0.0011972379997772,0.0008770464416972,0.0190444370197126,0.5492955785722241,Rosa Parks Elementary,4.0,K-5,San Diego Unified,0.008213609533355608,0.0028817240227196794,0.0038144559527787058,0.0037170063481456734,21
92105,713.0,36018.0,32221.0,41806.0,37195.0,0.0,32620.0,46518.0,49875.0,33868.0,0.0254718354276842,0.0318761826209305,0.0387899665227305,0.236912328368347,0.0242103731017417,0.0460918926786667,0.1492164378244626,0.0718790936878366,0.0958226189898597,0.0268303333171607,0.0061860171752947,0.0046091892678666,0.5912320556817633,0.3154333220551984,0.0887428101889893,0.004591812074049,71832.0,0.11632698518766,0.1346335894865798,0.0014060585811337,0.177219066711215,0.0011972379997772,0.0008770464416972,0.0190444370197126,0.5492955785722241,Wilson Middle,4.0,6-8,San Diego Unified,0.008213609533355608,0.0028817240227196794,0.0038144559527787058,0.0037170063481456734,19
92105,644.0,36018.0,32221.0,41806.0,37195.0,0.0,32620.0,46518.0,49875.0,33868.0,0.0254718354276842,0.0318761826209305,0.0387899665227305,0.236912328368347,0.0242103731017417,0.0460918926786667,0.1492164378244626,0.0718790936878366,0.0958226189898597,0.0268303333171607,0.0061860171752947,0.0046091892678666,0.5912320556817633,0.3154333220551984,0.0887428101889893,0.004591812074049,71832.0,0.11632698518766,0.1346335894865798,0.0014060585811337,0.177219066711215,0.0011972379997772,0.0008770464416972,0.0190444370197126,0.5492955785722241,Central Elementary,3.0,K-5,San Diego Unified,0.008213609533355608,0.0028817240227196794,0.0038144559527787058,0.0037170063481456734,16
92105,966.0,36018.0,32221.0,41806.0,37195.0,0.0,32620.0,46518.0,49875.0,33868.0,0.0254718354276842,0.0318761826209305,0.0387899665227305,0.236912328368347,0.0242103731017417,0.0460918926786667,0.1492164378244626,0.0718790936878366,0.0958226189898597,0.0268303333171607,0.0061860171752947,0.0046091892678666,0.5912320556817633,0.3154333220551984,0.0887428101889893,0.004591812074049,71832.0,0.11632698518766,0.1346335894865798,0.0014060585811337,0.177219066711215,0.0011972379997772,0.0008770464416972,0.0190444370197126,0.5492955785722241,Clark Middle,3.0,6-8,San Diego Unified,0.008213609533355608,0.0028817240227196794,0.0038144559527787058,0.0037170063481456734,21
92105,592.0,36018.0,32221.0,41806.0,37195.0,0.0,32620.0,46518.0,49875.0,33868.0,0.0254718354276842,0.0318761826209305,0.0387899665227305,0.236912328368347,0.0242103731017417,0.0460918926786667,0.1492164378244626,0.0718790936878366,0.0958226189898597,0.0268303333171607,0.0061860171752947,0.0046091892678666,0.5912320556817633,0.3154333220551984,0.0887428101889893,0.004591812074049,71832.0,0.11632698518766,0.1346335894865798,0.0014060585811337,0.177219066711215,0.0011972379997772,0.0008770464416972,0.0190444370197126,0.5492955785722241,Fay Elementary,3.0,K-5,San Diego Unified,0.008213609533355608,0.0028817240227196794,0.0038144559527787058,0.0037170063481456734,20
92106,391.0,81065.0,55446.0,51000.0,57778.0,0.0,0.0,0.0,89545.0,57404.0,0.0048687902294107,0.0023931341805578,0.0027232216537382,0.1147879187984816,0.015184023766298,0.0358970127083677,0.1712328767123287,0.0678329757385707,0.295840897837927,0.1368212576332728,0.0785608186169334,0.0335864003961049,0.8294711824123588,0.1215092097445038,0.0350564468211527,0.0139631610219845,18415.0,0.719033396687483,0.0363833831115938,0.0026608742872658,0.0592451805593266,0.0011403746945424,0.0006516426825957,0.0327993483573174,0.1480857996198751,High Tech High International School,8.0,9-12,San Diego Unified,0.015422210154765137,0.0033668205267445017,0.002878088514797719,0.003964159652457236,13
92106,391.0,81065.0,55446.0,51000.0,57778.0,0.0,0.0,0.0,89545.0,57404.0,0.0048687902294107,0.0023931341805578,0.0027232216537382,0.1147879187984816,0.015184023766298,0.0358970127083677,0.1712328767123287,0.0678329757385707,0.295840897837927,0.1368212576332728,0.0785608186169334,0.0335864003961049,0.8294711824123588,0.1215092097445038,0.0350564468211527,0.0139631610219845,18415.0,0.719033396687483,0.0363833831115938,0.0026608742872658,0.0592451805593266,0.0011403746945424,0.0006516426825957,0.0327993483573174,0.1480857996198751,High Tech High Media Arts School,7.0,9-12,San Diego Unified,0.015422210154765137,0.0033668205267445017,0.002878088514797719,0.003964159652457236,14
92106,392.0,81065.0,55446.0,51000.0,57778.0,0.0,0.0,0.0,89545.0,57404.0,0.0048687902294107,0.0023931341805578,0.0027232216537382,0.1147879187984816,0.015184023766298,0.0358970127083677,0.1712328767123287,0.0678329757385707,0.295840897837927,0.1368212576332728,0.0785608186169334,0.0335864003961049,0.8294711824123588,0.1215092097445038,0.0350564468211527,0.0139631610219845,18415.0,0.719033396687483,0.0363833831115938,0.0026608742872658,0.0592451805593266,0.0011403746945424,0.0006516426825957,0.0327993483573174,0.1480857996198751,Loma Portal Elementary,7.0,K-4,San Diego Unified,0.015422210154765137,0.0033668205267445017,0.002878088514797719,0.003964159652457236,21
92106,1907.0,81065.0,55446.0,51000.0,57778.0,0.0,0.0,0.0,89545.0,57404.0,0.0048687902294107,0.0023931341805578,0.0027232216537382,0.1147879187984816,0.015184023766298,0.0358970127083677,0.1712328767123287,0.0678329757385707,0.295840897837927,0.1368212576332728,0.0785608186169334,0.0335864003961049,0.8294711824123588,0.1215092097445038,0.0350564468211527,0.0139631610219845,18415.0,0.719033396687483,0.0363833831115938,0.0026608742872658,0.0592451805593266,0.0011403746945424,0.0006516426825957,0.0327993483573174,0.1480857996198751,Point Loma High,7.0,9-12,San Diego Unified,0.015422210154765137,0.0033668205267445017,0.002878088514797719,0.003964159652457236,24
92106,326.0,81065.0,55446.0,51000.0,57778.0,0.0,0.0,0.0,89545.0,57404.0,0.0048687902294107,0.0023931341805578,0.0027232216537382,0.1147879187984816,0.015184023766298,0.0358970127083677,0.1712328767123287,0.0678329757385707,0.295840897837927,0.1368212576332728,0.0785608186169334,0.0335864003961049,0.8294711824123588,0.1215092097445038,0.0350564468211527,0.0139631610219845,18415.0,0.719033396687483,0.0363833831115938,0.0026608742872658,0.0592451805593266,0.0011403746945424,0.0006516426825957,0.0327993483573174,0.1480857996198751,High Tech Middle Media Arts School,6.0,6-8,San Diego Unified,0.015422210154765137,0.0033668205267445017,0.002878088514797719,0.003964159652457236,16
92106,525.0,81065.0,55446.0,51000.0,57778.0,0.0,0.0,0.0,89545.0,57404.0,0.0048687902294107,0.0023931341805578,0.0027232216537382,0.1147879187984816,0.015184023766298,0.0358970127083677,0.1712328767123287,0.0678329757385707,0.295840897837927,0.1368212576332728,0.0785608186169334,0.0335864003961049,0.8294711824123588,0.1215092097445038,0.0350564468211527,0.0139631610219845,18415.0,0.719033396687483,0.0363833831115938,0.0026608742872658,0.0592451805593266,0.0011403746945424,0.0006516426825957,0.0327993483573174,0.1480857996198751,High Tech High,6.0,9-12,San Diego Unified,0.015422210154765137,0.0033668205267445017,0.002878088514797719,0.003964159652457236,14
